CÓDIGO;CLASSIFICAÇÃO;DESCRIÇÃO;SALDO ANTERIOR;DÉBITO;CRÉDITO;SALDO ATUAL;MÊS;TIPO
2089;3.1.05.03.0600;JUROS PASSIVOS;892,11;578,22;0,03;1470,3;31/03/2021;D
2127;3.1.05.04.0000;DESPESAS ADMINISTRATIVAS;86157,52;39618,6;9;125767,12;31/03/2021;D
2143;3.1.05.04.0100;13. SALARIO;2912,61;1395,93;0;4308,54;31/03/2021;D
2160;3.1.05.04.0400;ALUGUEIS;6543,57;3901,35;0;10444,92;31/03/2021;D
6840;3.1.05.04.5904;COMISSÇO S/VENDAS BUSPAY;5724,32;1377,3;0;7101,62;31/03/2021;D
2224;3.1.05.04.1000;COPA E COZINHA;190,01;561,13;0;751,14;31/03/2021;D
2267;3.1.05.04.1300;DEPRECIACAO S/EQUIP. PROCES. DADOS;324,4;199,23;0;523,63;31/03/2021;D
2283;3.1.05.04.1600;DEPRECIACAO S/MOVEIS E UTENSILIOS;21,24;10,62;0;31,86;31/03/2021;D
2305;3.1.05.04.4300;DESPESA DE CONSERVACAO;61,93;20;0;81,93;31/03/2021;D
2313;3.1.05.04.2200;DESPESAS COM CORREIO;73;0;0;73;31/03/2021;D
3130;3.1.05.04.4600;DESPESAS COM GRAFICA;0;667;0;667;31/03/2021;D
2380;3.1.05.04.2600;FERIAS;4088,02;1918,5;0;6006,52;31/03/2021;D
2399;3.1.05.04.2700;FGTS;4165,99;1536,95;0;5702,94;31/03/2021;D
5860;3.1.05.04.5905;LIMPEZA E HIGIENE;4850,85;2229,36;0;7080,21;31/03/2021;D
2453;3.1.05.04.3200;MANUTENCAO DE EQUIPAMENTO ADMINISTRA;300;0;0;300;31/03/2021;D
3778;3.1.05.04.5100;MATERIAIS P/ PROCESSAMENTO DE DADOS;203,08;177,61;0;380,69;31/03/2021;D
2460;3.1.05.04.3300;MATERIAL DE EXPEDIENTE;84;0;0;84;31/03/2021;D
3336;3.1.05.04.4800;MATERIAL DE SEGURANCA;0;270;0;270;31/03/2021;D
2496;3.1.05.04.3600;OUTRAS DESPESAS;198,15;129;0;327,15;31/03/2021;D
2470;3.1.05.04.3400;PAT PROGRAMA DE ALIM TRABALHADOR;8044,13;3615;9;11650,13;31/03/2021;D
2500;3.1.05.04.3700;PREVIDENCIA SOCIAL;10503,35;4956,72;0;15460,07;31/03/2021;D
2488;3.1.05.04.3500;SALARIOS;37239,45;16348,54;0;53587,99;31/03/2021;D
2150;3.1.05.04.0300;SEGURO ACIDENTE DO TRABALHO;217,28;103,04;0;320,32;31/03/2021;D
2445;3.1.05.04.3100;VIAGENS E ESTADIAS;412,14;201,32;0;613,46;31/03/2021;D
2607;4.0.00.00.0000;RECEITAS;132779,05;8229,81;64677,86;189227,1;31/03/2021;C
2615;4.1.00.00.0000;RECEITA OPERACIONAL BRUTA;132779,05;8229,81;64677,86;189227,1;31/03/2021;C
2623;4.1.01.00.0000;RECEITA OPERACIONAL LIQUIDA;126366,44;8229,81;62111,75;180248,38;31/03/2021;C
2630;4.1.01.01.0000;RECEITA DE PRESTACAO DE SERVICOS;145667,37;0;62111,75;207779,12;31/03/2021;C
2860;4.1.01.01.0001;COMISSÇO BILHETAGEM ELETRONICA;122609,91;0;48245,79;170855,7;31/03/2021;C
2887;4.1.01.01.0002;TARIFA PROCESSAMENTO WEB;23057,46;0;13865,96;36923,42;31/03/2021;C
2747;4.1.01.02.0000;(-) DEDUCAO DE RECEITA DA PREST. SER;19300,93;8229,81;0;27530,74;31/03/2021;D
2755;4.1.01.02.0400;COFINS;11070,73;4720,5;0;15791,23;31/03/2021;D
2780;4.1.01.02.0300;I.S.S.Q.N.;5826,69;2484,47;0;8311,16;31/03/2021;D
2798;4.1.01.02.0500;PIS S/FATURAMENTO;2403,51;1024,84;0;3428,35;31/03/2021;D
2810;4.1.02.00.0000;OUTRAS RECEITAS OPERACIONAIS;6412,1;0;2566,1;8978,2;31/03/2021;C
2836;4.1.02.01.0000;OUTRAS RECEITAS OPERACIONAIS;6412,1;0;2566,1;8978,2;31/03/2021;C
3140;4.1.02.01.0600;CARTAO BILHETAGEM;6227,3;0;2564,1;8791,4;31/03/2021;C
2895;4.1.02.01.0500;CARTAO ESCOLAR;184,8;0;0;184,8;31/03/2021;C
2879;4.1.02.01.0300;RECEITAS DIVERSAS;0;0;2;2;31/03/2021;C
2909;4.1.03.00.0000;RECEITAS FINANCEIRAS;0,51;0;0,01;0,52;31/03/2021;C
2917;4.1.03.01.0000;RECEITAS FINANCEIRAS;0,51;0;0,01;0,52;31/03/2021;C
2940;4.1.03.01.0400;DESCONTOS OBTIDOS;0,51;0;0,01;0,52;31/03/2021;C
19;1.0.00.00.0000;ATIVO;6567237,76;5942224,64;6260998,64;6248463,76;30/04/2021;D
27;1.1.00.00.0000;CIRCULANTE;792729,53;4893143,38;5439585,15;246287,76;30/04/2021;D
35;1.1.01.00.0000;DISPONIVEL;119914,56;4346604,6;4460326,96;6192,2;30/04/2021;D
43;1.1.01.01.0000;CAIXA;1879,32;44762,6;43719,78;2922,14;30/04/2021;D
50;1.1.01.01.0100;CAIXA;1879,32;44762,6;43719,78;2922,14;30/04/2021;D
60;1.1.01.02.0000;BANCOS CONTA MOVIMENTO;109900,79;3520601,65;3630092,85;409,59;30/04/2021;D
78;1.1.01.02.0400;BANCO BANRISUL S/A - CONTA RECEBEDOR;1;1983772,12;1983747,84;25,28;30/04/2021;D
7234;1.1.01.02.0700;BANCO BANRISUL S/A;1;81894,58;81607,68;287,9;30/04/2021;D
6520;1.1.01.02.0600;CARUANA - CONTA CORRENTE;109898,79;757380,05;867182,43;96,41;30/04/2021;D
6505;1.1.01.02.0500;CARUANA;0;697554,9;697554,9;0;30/04/2021;
116;1.1.01.03.0000;APLICACOES CORRENTES;8134,45;781240,35;786514,33;2860,47;30/04/2021;D
7412;1.1.01.03.0001;APLICACOES BANCO BANRISUL S/A - RECE;2416,91;763714,26;764689,4;1441,77;30/04/2021;D
7420;1.1.01.03.0002;APLICACOES BANCO BANRISUL S/A;5717,54;17526,09;21824,93;1418,7;30/04/2021;D
132;1.1.02.00.0000;CREDITOS;672814,97;546538,78;979258,19;240095,56;30/04/2021;D
140;1.1.02.01.0000;ESTOQUE;30116,58;187,43;1655,04;28648,97;30/04/2021;D
5540;1.1.02.01.0003;COPA E COZINHA;82,17;35,14;42,31;75;30/04/2021;D
5576;1.1.02.01.0006;MATERIAIS DE LIMPEZA;237,82;152,29;130,21;259,9;30/04/2021;D
3760;1.1.02.01.0002;MATERIAL DE EXPEDIENTE;153,41;0;0;153,41;30/04/2021;D
159;1.1.02.01.0001;SUPRIMENTOS DE BILHETAGEM;29643,18;0;1482,52;28160,66;30/04/2021;D
175;1.1.02.02.0000;CLIENTES;575918,9;150528;577154,19;149292,71;30/04/2021;D
183;1.1.02.02.0400;FUNDACAO UNIVERSIDADE DO RIO GRANDE;4575,38;1121,84;498,58;5198,64;30/04/2021;D
6564;1.1.02.02.0003;NOIVA DO MAR SERV MOBILIDADE LTDA -;39669,01;35503,82;39669,01;35503,82;30/04/2021;D
4286;1.1.02.02.0500;POS - BAR DO JAPA;1359,13;0;0;1359,13;30/04/2021;D
190;1.1.02.02.0100;PREFEITURA MUNICIPAL DO RIO GRANDE;521738,6;92426,16;526581,34;87583,42;30/04/2021;D
6572;1.1.02.02.0004;TRANSPESSOAL TRANSPORTES LTDA;8576,78;21476,18;10405,26;19647,7;30/04/2021;D
213;1.1.02.03.0000;OUTROS CREDITOS;66779,49;395823,35;400448,96;62153,88;30/04/2021;D
329;1.1.02.03.0200;ADIANT. SALARIAL - QUINZENAL;0;6520,04;6520,04;0;30/04/2021;
6530;1.1.02.03.0002;ADIANTAMENTO SBE - TRANSPESSOAL;3325,82;387495,82;393665,7;9495,7;30/04/2021;C
220;1.1.02.03.0100;ADIANTAMENTOS A FORNECEDORES;37482,23;917,43;245;38154,66;30/04/2021;D
248;1.1.02.03.1100;COFINS ANTECIPADA;0;14,97;14,97;0;30/04/2021;
280;1.1.02.03.1700;CS.L.L. - RET. DE ORGÇOS PUBLICOS;4787,77;4,98;0;4792,75;30/04/2021;D
6459;1.1.02.03.3003;DIFERENCA DE MALOTE VENDAS POS;54,95;0;0;54,95;30/04/2021;C
370;1.1.02.03.1300;I.R.P.J. - RET. DE ORGÇOS PUBLICOS;11490,78;12,15;0;11502,93;30/04/2021;D
353;1.1.02.03.0400;IMPOSTO DE RENDA A RECUPERAR;16399,48;854,71;0;17254,19;30/04/2021;D
310;1.1.02.03.1200;PIS ANTECIPADO;0;3,25;3,25;0;30/04/2021;
426;1.2.00.00.0000;REALIZAVEL A LONGO PRAZO;4956507,51;1049081,26;813629,13;5191959,64;30/04/2021;D
434;1.2.01.00.0000;REALIZAVEL A LONGO PRAZO;4956507,51;1049081,26;813629,13;5191959,64;30/04/2021;D
442;1.2.01.01.0000;CREDITOS COM PESSOAS LIGADAS;4806507,51;1049081,26;813629,13;5041959,64;30/04/2021;D
6432;1.2.01.01.0001;NOIVA DO MAR SERVICOS DE MOBILIDADE;4806507,51;1049081,26;813629,13;5041959,64;30/04/2021;D
7072;1.2.01.02.0000;OUTROS CREDITOS - LP;150000;0;0;150000;30/04/2021;D
7102;1.2.01.02.0003;EURICO DE SA CAVALCANTE JUNIOR;50000;0;0;50000;30/04/2021;D
7099;1.2.01.02.0002;MURILO PEREIRA CAVALCANTI;50000;0;0;50000;30/04/2021;D
7080;1.2.01.02.0001;VIPAR PARTICIPACOES SOCIETARIAS E SE;50000;0;0;50000;30/04/2021;D
469;1.3.00.00.0000;PEMANENTE;818000,72;0;7784,36;810216,36;30/04/2021;D
558;1.3.02.00.0000;IMOBILIZADO;818000,72;0;7784,36;810216,36;30/04/2021;D
566;1.3.02.01.0000;IMOBILIZADO;934124,1;0;0;934124,1;30/04/2021;D
590;1.3.02.01.0200;COMPUTADOR;23908,62;0;0;23908,62;30/04/2021;D
670;1.3.02.01.1000;EQUIPAMENTOS DE BILHETAGEM ELETRONIC;908940,48;0;0;908940,48;30/04/2021;D
680;1.3.02.01.1100;MOVEIS E UTENSILIOS;1275;0;0;1275;30/04/2021;D
744;1.3.02.02.0000;DEPRECIACOES;116123,38;0;7784,36;123907,74;30/04/2021;C
795;1.3.02.02.0500;DEPREC. ACUM. EQUIP BILHETAGEM ELETR;113610,87;0;7574,51;121185,38;30/04/2021;C
3298;1.3.02.02.1400;DEPREC. ACUM. S/EQUIP PROC DADOS;2470,03;0;199,23;2669,26;30/04/2021;C
840;1.3.02.02.1300;DEPREC. ACUM. S/MOVEIS E UTENSILIOS;42,48;0;10,62;53,1;30/04/2021;C
906;2.0.00.00.0000;PASSIVO;6588492,46;1328750,84;1023586,01;6283327,63;30/04/2021;C
914;2.1.00.00.0000;CIRCULANTE;6949777,02;1328750,84;1023586,01;6644612,19;30/04/2021;C
922;2.1.01.00.0000;DEBITOS DE FUNCIONAMENTO;6949777,02;1328750,84;1023586,01;6644612,19;30/04/2021;C
949;2.1.01.01.0000;FORNECEDORES;133071,67;35623,34;26514,36;123962,69;30/04/2021;C
3247;2.1.01.01.2000;ALARMES MELLO LTDA.;319,1;0;0;319,1;30/04/2021;C
6688;2.1.01.01.0013;BAM COMERCIO E SERVICOS LTDA;490,18;0;0;490,18;30/04/2021;C
7153;2.1.01.01.0047;BRH SAUDE OCUPACIONAL LTDA;250;0;0;250;30/04/2021;C
6548;2.1.01.01.9995;CIA. ESTADUAL DE ENERGIA ELETRICA;1233,59;2327,08;1093,49;0;30/04/2021;
6660;2.1.01.01.0122;CINTIA VALERIA SOARES DA SILVA PIMPA;0;800;800;0;30/04/2021;
6874;2.1.01.01.0025;CITTAMOBI DESENVOLVIMENTO EM TECNOLO;360;0;330;690;30/04/2021;C
7145;2.1.01.01.0046;ECOBONUZ MARKETING E FIDELIDADE S/A;25190,97;0;0;25190,97;30/04/2021;C
6785;2.1.01.01.0019;GILDA MARIA MARQUES SEQUEIRA 7427534;562,5;0;0;562,5;30/04/2021;C
7528;2.1.01.01.0065;GPTRONICS PAINEIS ELETRONICOS EIRELI;3999,6;444,4;0;3555,2;30/04/2021;C
7544;2.1.01.01.0067;GRµFICA IMPERIAL LTDA.;610;305;610;915;30/04/2021;C
6602;2.1.01.01.9999;GREEN CARD S/A REFEICOES COMERCIO E;0;3465;3465;0;30/04/2021;
6939;2.1.01.01.0031;JANDERLI DA SILVA TAVARES;270;270;0;0;30/04/2021;
7560;2.1.01.01.0069;KALUNGA COMERCIO E INDUSTRIA GRAFICA;0;36;36;0;30/04/2021;
7536;2.1.01.01.0066;KHYKOPIAS FOTOCOPIAS E ENCADERNACOES;0;0;242,2;242,2;30/04/2021;C
5118;2.1.01.01.9927;MOACIR DE AVILCA GONCALVES;122,4;122,4;113,95;113,95;30/04/2021;C
7277;2.1.01.01.0055;MOBILIBUS DESENVOLVIMENTO E CONSULTO;550;1100;1100;550;30/04/2021;C
6734;2.1.01.01.0016;OSVALDO FARIAS DE SOUZA E CIA LTDA;100;0;0;100;30/04/2021;C
4995;2.1.01.01.9920;PAULO ALEXANDRE RODRIGUES PUCINELLI;0;60;60;0;30/04/2021;
3204;2.1.01.01.1800;PAULO ROGERIO SOARES GARCIA;0;726;726;0;30/04/2021;
3263;2.1.01.01.2200;PRODATA MOBILITY BRASIL S.A.;2635,43;0;0;2635,43;30/04/2021;C
7160;2.1.01.01.0048;R & G ASSESSORIA E CONSULTORIA EM CO;1970;3001,5;1970;938,5;30/04/2021;C
6637;2.1.01.01.0119;RµDIO OCEANO DO RIO GRANDE LTDA.;1500;1500;0;0;30/04/2021;
6483;2.1.01.01.9992;REUNIDAS TRANSPORTADORA RODOVIARIA D;309,55;309,55;216,41;216,41;30/04/2021;C
6718;2.1.01.01.0015;ROSANO TECNHOLOGY INDUSTRIA, COMERCI;145,86;0;0;145,86;30/04/2021;C
7552;2.1.01.01.0068;SAFEWEB SEGURANCA DA INFORMACAO LTDA;0;245;245;0;30/04/2021;
7293;2.1.01.01.0056;SORIA E LUCAS LTDA;1690,06;1690,06;1689,26;1689,26;30/04/2021;C
6912;2.1.01.01.0029;SUPERMERCADO GUANABARA S.A.;0;46,78;46,78;0;30/04/2021;
7226;2.1.01.01.0053;TELEALARME BRASIL EIRELI;259,2;259,2;259,2;259,2;30/04/2021;C
3506;2.1.01.01.3700;TELE-RIG TELECOMUNICACOES LTDA.;336,61;0;0;336,61;30/04/2021;C
6963;2.1.01.01.0034;TGI - CONSULTORIA EM GESTAO S/A;1970;3001,5;1970;938,5;30/04/2021;C
7480;2.1.01.01.0062;TMC SOLUCOES EM SUPRIMENTOS EIRELI;0;26,7;26,7;0;30/04/2021;
6490;2.1.01.01.9993;TRANSDATA INDUSTRIA E SERVICOS DE AU;82373,14;14914,94;8978,89;76437,09;30/04/2021;C
4308;2.1.01.01.9800;UNIAO DE CLINICAS RIO GRANDE LTDA;959,23;959,23;959,23;959,23;30/04/2021;C
6830;2.1.01.01.0023;UNIMED LITORAL SUL/RS - COOPERATIVA;0;13;13;0;30/04/2021;
4260;2.1.01.01.9600;VETORIAL NET INF E SERV DE COMUNICAC;1467,25;0;1467,25;2934,5;30/04/2021;C
6475;2.1.01.01.9991;VIAPRINTER INFORMATICA LTDA;195;0;0;195;30/04/2021;C
4250;2.1.01.01.9500;VIAVETORIAL INTERNET LTDA.;96;0;96;192;30/04/2021;C
6513;2.1.01.01.9994;YC YOUR COMPANY COMERCIO E APOIO ADM;3106;0;0;3106;30/04/2021;C
973;2.1.01.02.0000;CREDORES DIVERSOS;92940,48;62919,7;65237,39;95258,17;30/04/2021;C
7390;2.1.01.02.0005;COMISSÇO - ADIANTAMENTO;48671,08;50074,27;54931,84;53528,65;30/04/2021;C
7382;2.1.01.02.0004;EMPRESTIMOS BILHETAGEM ELETRONICA;10000;0;0;10000;30/04/2021;C
7366;2.1.01.02.0003;NOIVA DO MAR - VENDA DE VEICULOS;14828,46;0;0;14828,46;30/04/2021;C
7358;2.1.01.02.0002;PARCELAMENTO IMOBILIARIA BASTOS;13922,04;1160,17;0;12761,87;30/04/2021;C
7110;2.1.01.02.0001;QUITACåES EXTRAJUDICIAIS;5518,9;1379,71;0;4139,19;30/04/2021;C
7404;2.1.01.02.0006;TARIFA WEB - ADIANTAMENTO;0;10305,55;10305,55;0;30/04/2021;
1066;2.1.01.03.0000;OBRIGACOES C/PESSOAL/SOCIAL/TRIBUTAR;350907,37;22719,47;39933,6;368121,5;30/04/2021;C
1074;2.1.01.03.0100;COFINS A RECOLHER;78252,67;14,97;5440,22;83677,92;30/04/2021;C
3450;2.1.01.03.2800;CSL/COFINS/PIS A RECOLHER  LEI 10833;1609,18;0;384,55;1993,73;30/04/2021;C
1104;2.1.01.03.0300;ENCARGOS S/PROVISAO 13. SALARIO;1460,95;0;483,11;1944,06;30/04/2021;C
1112;2.1.01.03.0400;ENCARGOS S/PROVISAO DE FERIAS;8402,18;0;634,92;9037,1;30/04/2021;C
1120;2.1.01.03.0500;FGTS A RECOLHER;26439,73;2367,04;1335,47;25408,16;30/04/2021;C
1147;2.1.01.03.0700;INSS A RECOLHER;113571,69;450,32;6076,71;119198,08;30/04/2021;C
1163;2.1.01.03.1000;IRF S/COMISSOES;12784,9;0;854,71;13639,61;30/04/2021;C
1170;2.1.01.03.2400;IRF S/REND TRAB S/VINCULO EMPREGATIC;79,16;0;0;79,16;30/04/2021;C
1180;2.1.01.03.0800;IRF S/REND TRABALHO ASSALARIADO;11923,62;0;345,48;12269,1;30/04/2021;C
1198;2.1.01.03.1100;IRF S/SERV. PREST. PJ OU S/C;522;0;60;582;30/04/2021;C
1200;2.1.01.03.1200;ISSQN A RECOLHER;31024,47;2581,7;2845,62;31288,39;30/04/2021;C
1210;2.1.01.03.1400;PIS A RECOLHER;16990,51;3,25;1181,09;18168,35;30/04/2021;C
1228;2.1.01.03.1600;PROVISAO P/ 13. SALARIO;4198,14;0;1388,25;5586,39;30/04/2021;C
1244;2.1.01.03.1900;PROVISAO P/FERIAS;24496,18;0;1851,02;26347,2;30/04/2021;C
1260;2.1.01.03.2300;QUITACåES A PAGAR;10878,67;0;0;10878,67;30/04/2021;C
1279;2.1.01.03.2000;SALARIOS A PAGAR;8273,32;17302,19;17052,45;8023,58;30/04/2021;C
1295;2.1.01.04.0000;FINANCIAMENTOS;157333,09;0;0;157333,09;30/04/2021;C
6726;2.1.01.04.0001;CARUANA S/A - CONTRATO 8126;157333,09;0;0;157333,09;30/04/2021;C
1325;2.1.01.05.0000;SBE;6215524,41;1207488,33;891900,66;5899936,74;30/04/2021;C
1350;2.1.01.05.0100;ADIANT. CLIENTES - VT WEB;324581,61;0;0;324581,61;30/04/2021;C
1333;2.1.01.05.0600;ADIANT. DE CLIENTES;90;0;0;90;30/04/2021;C
7455;2.1.01.05.0001;ADIANTAMENTO SBE;5890852,8;1207488,33;891900,66;5575265,13;30/04/2021;C
1392;2.2.00.00.0000;EXIGIVEL A LONGO PRAZO;309954,06;0;0;309954,06;30/04/2021;C
1406;2.2.01.00.0000;EXIGIVEL A LONGO PRAZO;309954,06;0;0;309954,06;30/04/2021;C
6769;2.2.01.02.0000;FINANCIAMENTO - LP;309954,06;0;0;309954,06;30/04/2021;C
6777;2.2.01.02.0001;CARUANA - CONTRATO 8126 - LP;309954,06;0;0;309954,06;30/04/2021;C
1430;2.3.00.00.0000;PATRIMONIO LIQUIDO;671238,62;0;0;671238,62;30/04/2021;D
1449;2.3.01.00.0000;CAPITAL SOCIAL;150000;0;0;150000;30/04/2021;C
1457;2.3.01.01.0000;CAPITAL SUBSCRITO;150000;0;0;150000;30/04/2021;C
1465;2.3.01.01.0001;CAPITAL SOCIAL;150000;0;0;150000;30/04/2021;C
1510;2.3.03.00.0000;LUCROS OU PREJUIZOS ACUMULADOS;821238,62;0;0;821238,62;30/04/2021;D
3166;2.3.03.01.0000;LUCROS OU PREJUIZOS ACUMULADOS;821238,62;0;0;821238,62;30/04/2021;D
1546;2.3.03.01.0002;PREJUIZOS ACUMULADOS;821238,62;0;0;821238,62;30/04/2021;D
1554;3.0.00.00.0000;DESPESAS;210481,8;76238,21;143,64;286576,37;30/04/2021;D
1562;3.1.00.00.0000;DESPESAS OPERACIONAIS;210481,8;76238,21;143,64;286576,37;30/04/2021;D
1570;3.1.01.00.0000;CUSTOS DOS SERVICOS;33972,35;18252,33;0;52224,68;30/04/2021;D
1589;3.1.01.01.0000;CUSTOS DE BILHETAGEM;33972,35;18252,33;0;52224,68;30/04/2021;D
6696;3.1.01.01.1200;DEPREC. EQUIP BILHETAGEM ELETRONICA;22723,53;7574,51;0;30298,04;30/04/2021;D
7323;3.1.01.01.2000;FRETES;1054,74;216,41;0;1271,15;30/04/2021;D
4103;3.1.01.01.1600;MANUTENCÇO DE EQUIPAMENTOS;270;0;0;270;30/04/2021;D
7470;3.1.01.01.2200;MANUTENCAO EQUIPAMENTOS B E;1087,97;0;0;1087,97;30/04/2021;D
1627;3.1.01.01.0300;OUTROS CUSTOS;4279;0;0;4279;30/04/2021;D
1619;3.1.01.01.0200;SUPRIMENTO DE BILHETAGEM;2832,99;1482,52;0;4315,51;30/04/2021;D
7330;3.1.01.01.2100;TRANSDATA - PROCESSAMENTO DE DADOS;1724,12;8978,89;0;10703,01;30/04/2021;D
1740;3.1.05.00.0000;DESPESAS GERAIS;176509,45;57985,88;143,64;234351,69;30/04/2021;D
1759;3.1.05.01.0000;DESPESAS COM IMPOSTOS;1197,53;514,44;0;1711,97;30/04/2021;D
1767;3.1.05.01.0100;ALVARA;367;0;0;367;30/04/2021;D
1775;3.1.05.01.1300;COFINS S/OUTRAS RECEITAS;682,38;221,39;0;903,77;30/04/2021;D
1872;3.1.05.01.0900;OUTROS IMPOSTOS E TAXAS;0;245;0;245;30/04/2021;D
1856;3.1.05.01.1400;PIS S/OUTRAS RECEITAS;148,15;48,05;0;196,2;30/04/2021;D
1880;3.1.05.02.0000;SERVICOS DE TERCEIROS;28851,6;11138,97;134,64;39855,93;30/04/2021;D
1899;3.1.05.02.0100;ANUNCIOS E PUBLICIDADE;3900;800;0;4700;30/04/2021;D
3603;3.1.05.02.1700;ASSESSORIA & CONSULTORIA;6000;2000;0;8000;30/04/2021;D
1929;3.1.05.02.1300;CONEXOES E COMUNICACOES;2441,25;2117,25;0;4558,5;30/04/2021;D
5312;3.1.05.02.1900;CONSULTORIA;6000;2000;0;8000;30/04/2021;D
1910;3.1.05.02.0300;CONVENIO MEDICO;2627,47;972,23;134,64;3465,06;30/04/2021;D
1945;3.1.05.02.0500;ENERGIA ELETRICA;3712,38;1093,49;0;4805,87;30/04/2021;D
7285;3.1.05.02.0003;MOBILIBUS - PROCESSAMENTO DADOS;0;1100;0;1100;30/04/2021;D
7374;3.1.05.02.2002;PINS CITTAMOBI;1050;330;0;1380;30/04/2021;D
7439;3.1.05.02.0004;PROCESSAMENTO DE DADOS;2178;726;0;2904;30/04/2021;D
7250;3.1.05.02.0002;PROJETOS;927,5;0;0;927,5;30/04/2021;D
1996;3.1.05.02.1000;TELEFONES;15;0;0;15;30/04/2021;D
2010;3.1.05.03.0000;DESPESAS FINANCEIRAS;20693,2;6623,4;0;27316,6;30/04/2021;D
2046;3.1.05.03.0300;DESPESAS BANCARIAS;19222,9;6223,75;0;25446,65;30/04/2021;D
2062;3.1.05.03.0500;I.O.F.;0;3,58;0;3,58;30/04/2021;D
2089;3.1.05.03.0600;JUROS PASSIVOS;1470,3;396,07;0;1866,37;30/04/2021;D
2127;3.1.05.04.0000;DESPESAS ADMINISTRATIVAS;125767,12;39709,07;9;165467,19;30/04/2021;D
2143;3.1.05.04.0100;13. SALARIO;4308,54;1388,25;0;5696,79;30/04/2021;D
2160;3.1.05.04.0400;ALUGUEIS;10444,92;3901,35;0;14346,27;30/04/2021;D
6840;3.1.05.04.5904;COMISSÇO S/VENDAS BUSPAY;7101,62;1879,42;0;8981,04;30/04/2021;D
7579;3.1.05.04.5906;COMISSAO S/VENDAS CIELO;0;0,12;0;0,12;30/04/2021;D
2224;3.1.05.04.1000;COPA E COZINHA;751,14;102,31;0;853,45;30/04/2021;D
2267;3.1.05.04.1300;DEPRECIACAO S/EQUIP. PROCES. DADOS;523,63;199,23;0;722,86;30/04/2021;D
2283;3.1.05.04.1600;DEPRECIACAO S/MOVEIS E UTENSILIOS;31,86;10,62;0;42,48;30/04/2021;D
2305;3.1.05.04.4300;DESPESA DE CONSERVACAO;81,93;0;0;81,93;30/04/2021;D
2313;3.1.05.04.2200;DESPESAS COM CORREIO;73;0;0;73;30/04/2021;D
3130;3.1.05.04.4600;DESPESAS COM GRAFICA;667;852,2;0;1519,2;30/04/2021;D
2380;3.1.05.04.2600;FERIAS;6006,52;1851,02;0;7857,54;30/04/2021;D
2399;3.1.05.04.2700;FGTS;5702,94;1594,62;0;7297,56;30/04/2021;D
5860;3.1.05.04.5905;LIMPEZA E HIGIENE;7080,21;2127,21;0;9207,42;30/04/2021;D
2453;3.1.05.04.3200;MANUTENCAO DE EQUIPAMENTO ADMINISTRA;300;0;0;300;30/04/2021;D
3778;3.1.05.04.5100;MATERIAIS P/ PROCESSAMENTO DE DADOS;380,69;0;0;380,69;30/04/2021;D
2460;3.1.05.04.3300;MATERIAL DE EXPEDIENTE;84;36;0;120;30/04/2021;D
3336;3.1.05.04.4800;MATERIAL DE SEGURANCA;270;0;0;270;30/04/2021;D
2496;3.1.05.04.3600;OUTRAS DESPESAS;327,15;0;0;327,15;30/04/2021;D
2470;3.1.05.04.3400;PAT PROGRAMA DE ALIM TRABALHADOR;11650,13;3465;9;15106,13;30/04/2021;D
2500;3.1.05.04.3700;PREVIDENCIA SOCIAL;15460,07;5142,66;0;20602,73;30/04/2021;D
2488;3.1.05.04.3500;SALARIOS;53587,99;17052,45;0;70640,44;30/04/2021;D
2150;3.1.05.04.0300;SEGURO ACIDENTE DO TRABALHO;320,32;106,61;0;426,93;30/04/2021;D
2445;3.1.05.04.3100;VIAGENS E ESTADIAS;613,46;0;0;613,46;30/04/2021;D
2607;4.0.00.00.0000;RECEITAS;189227,1;9098,62;71584,02;251712,5;30/04/2021;C
2615;4.1.00.00.0000;RECEITA OPERACIONAL BRUTA;189227,1;9098,62;71584,02;251712,5;30/04/2021;C
2623;4.1.01.00.0000;RECEITA OPERACIONAL LIQUIDA;180248,38;9098,62;68668,86;239818,62;30/04/2021;C
2630;4.1.01.01.0000;RECEITA DE PRESTACAO DE SERVICOS;207779,12;0;68668,86;276447,98;30/04/2021;C
2860;4.1.01.01.0001;COMISSÇO BILHETAGEM ELETRONICA;170855,7;0;56980;227835,7;30/04/2021;C
2887;4.1.01.01.0002;TARIFA PROCESSAMENTO WEB;36923,42;0;11688,86;48612,28;30/04/2021;C
2747;4.1.01.02.0000;(-) DEDUCAO DE RECEITA DA PREST. SER;27530,74;9098,62;0;36629,36;30/04/2021;D
2755;4.1.01.02.0400;COFINS;15791,23;5218,83;0;21010,06;30/04/2021;D
2780;4.1.01.02.0300;I.S.S.Q.N.;8311,16;2746,75;0;11057,91;30/04/2021;D
2798;4.1.01.02.0500;PIS S/FATURAMENTO;3428,35;1133,04;0;4561,39;30/04/2021;D
2810;4.1.02.00.0000;OUTRAS RECEITAS OPERACIONAIS;8978,2;0;2910,6;11888,8;30/04/2021;C
2836;4.1.02.01.0000;OUTRAS RECEITAS OPERACIONAIS;8978,2;0;2910,6;11888,8;30/04/2021;C
3140;4.1.02.01.0600;CARTAO BILHETAGEM;8791,4;0;2910,6;11702;30/04/2021;C
2895;4.1.02.01.0500;CARTAO ESCOLAR;184,8;0;0;184,8;30/04/2021;C
2879;4.1.02.01.0300;RECEITAS DIVERSAS;2;0;0;2;30/04/2021;C
